mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
100.3213623,95.19962565,70.74423014,61.2483505,46.6679339,51.97675014,143.8685919,0.972649338,0.218288429,11.74899462
87.14795638,99.92240194,54.35648827,25.9944491,31.85966876,24.011714,18.42899696,0.986314143,0.364474385,10.38559599
96.14019874,107.6754109,50.07576308,30.45860869,35.65621071,24.88906803,15.36333112,0.991034616,0.396480907,10.25313476
78.72170387,99.68865327,43.98877232,16.86581229,26.43144557,25.15844227,29.01379073,0.955760684,0.295516916,10.18963599
99.48183396,111.871875,53.50950915,26.4567946,34.33788558,23.41315091,13.90108834,0.990154377,0.432044724,9.935872034
104.1481186,85.92504783,70.12924107,47.59649168,28.53390132,37.49003702,75.01947571,0.969268613,0.238862634,11.0975534
96.19342435,83.99311246,63.71150318,33.36741995,23.95650145,33.90733807,157.0391917,0.886584437,0.166421175,11.92658383
104.9965231,99.96065127,79.86194269,41.18343121,27.69737349,45.23501578,121.9249519,0.944206119,0.150035982,12.22516924
103.4691032,111.0406236,93.52208833,44.06094045,23.57888045,43.56351749,83.43907932,0.954005199,0.224780208,11.44159648
109.0107161,106.1917196,79.80757019,37.64168185,24.43227511,46.1655387,59.27397382,0.966996293,0.206434767,11.48924277
118.4337442,97.73173157,62.94386647,50.18812919,41.02338431,44.17884559,62.35913121,0.982714133,0.238772239,11.81626297
94.25438222,114.2608571,54.37872571,23.00810591,32.78520813,38.45254004,28.03758793,0.97551067,0.292031016,10.61896869
103.9448268,97.05813905,77.94945643,56.76389069,44.14299761,58.12366139,181.5012259,0.962596469,0.148700306,12.42712955
107.9961206,110.8993582,80.79466712,32.01535013,25.14717155,33.15928592,44.1789746,0.964569953,0.223233206,11.14387114
71.09788118,85.87108625,48.87005158,18.14480666,15.75017648,28.77744347,18.09320207,0.951743876,0.329687941,9.66602309
112.2307018,111.6559124,82.97402263,59.64844908,48.73020098,55.54941734,443.9760596,0.917376577,0.142422765,13.20667723
93.42278092,87.49830452,78.54006815,45.26161253,27.85942844,41.06747019,48.13363094,0.979113747,0.25418936,10.97546633
86.74943629,105.3216543,53.21137417,18.17970295,20.99276656,37.84845427,42.27814419,0.922569598,0.236722351,10.52033712
122.6697489,126.2605173,95.77407911,52.71805723,38.61937235,59.41824448,203.5867157,0.947251233,0.181178221,12.25343511
111.8333952,98.24110728,77.11539804,46.85227581,33.66576644,53.14353825,135.0881697,0.956410116,0.156791132,12.01914959
118.6255561,118.806047,74.46247793,52.1542457,51.87962615,57.93300885,368.557297,0.928009709,0.240537283,12.08181059
85.1214188,113.9126558,47.89595476,16.08277556,24.01768927,41.89535385,13.710506,0.963736787,0.406119053,9.182443059
126.1393932,116.5942056,70.7977693,28.4696733,23.58943967,38.87409592,130.1411693,0.883549795,0.149103293,11.89925819
104.53525,98.79932292,78.62688542,43.70360692,36.28395004,44.97141782,187.2131036,0.938105948,0.156622478,12.4421171
97.00467859,118.1685554,67.25913439,21.27218966,32.31022753,29.9165754,9.983574302,0.991657848,0.425811995,9.855947125
78.64554558,90.45839088,45.16751554,19.8712705,26.53277862,22.41317644,23.50826545,0.969771806,0.325171368,10.1274352
90.24037841,100.0102669,53.42330383,17.30023482,24.23902201,27.97340815,18.2265819,0.971937191,0.388367725,9.856022471
95.24953788,121.5100708,70.38711112,22.94223435,20.79812947,38.9397122,17.12723538,0.974947719,0.355992049,9.934324395
104.0244373,95.09196739,76.49910094,36.60312002,26.52849053,41.8785039,60.00525755,0.967394284,0.221420078,11.55747159
109.238547,102.9727448,73.08700043,34.44508711,30.82101231,38.61268112,69.44464072,0.963974917,0.238156628,11.54858468
116.4225791,87.81154514,78.43267747,56.01879563,37.14048483,45.15466499,148.1629202,0.960912201,0.171325824,11.90763105
107.3513894,129.8246949,69.01933648,17.91917442,30.24965962,35.79008538,19.75897537,0.975111044,0.369123806,9.959911836
121.8338481,112.4698122,81.59460253,42.84880055,28.17765217,45.24671975,41.01189775,0.981334899,0.272069243,10.96765244
96.64195668,109.6997711,58.93151239,24.01586864,30.26807478,27.58320593,18.31424071,0.984614471,0.354796294,10.27964787
114.2297107,96.98945848,71.80731842,36.64249196,29.26666356,37.69594499,128.7962568,0.933252178,0.150422162,12.12416751
118.0291327,112.9422448,70.02419918,46.70900884,37.79854492,45.61290038,253.0763255,0.919355861,0.165170798,12.44120647
119.2744141,104.4149931,77.30237822,38.2304876,20.87221468,36.1933131,64.94773902,0.954412403,0.192584502,11.51107938
72.95742188,80.39495739,66.19924538,43.09989365,35.07653781,41.94828172,129.3048692,0.954254523,0.233240593,11.81825722
113.9818987,115.8546108,89.66429269,56.69596699,46.6760427,60.67948504,313.1748431,0.93833709,0.13885058,13.10549313
104.7228265,100.7284352,68.04558868,57.36839711,45.61116461,52.91075892,383.8887621,0.920537513,0.119348453,13.11951743
77.01007447,94.19060586,43.74783373,18.07506666,26.58745291,26.50518495,17.71824527,0.977869958,0.375539538,9.890913432
75.76214281,94.29843261,44.42951624,18.68163105,25.3001695,25.58041669,15.44017367,0.979464172,0.385080046,9.784401617
112.828125,106.6196432,92.10473309,43.48930726,32.61201437,49.4025625,114.5788107,0.957847076,0.155849397,12.14078047
110.7369356,103.8475535,80.58877841,28.11651765,15.23684076,37.06421084,48.55128803,0.935169487,0.240598728,10.77062208
101.7945646,118.470981,74.53729198,21.72656582,19.1613648,40.86468292,14.54093864,0.979780838,0.345906991,9.960269643
104.6625,117.7366452,66.64663603,20.62706117,23.67033603,35.50820257,18.82987841,0.975642192,0.405731287,9.823326394
86.75002377,88.32994739,74.81335573,46.20755931,27.63537356,39.01815418,68.65226177,0.97005351,0.210602138,11.57950016
97.38127867,89.41070814,83.58927752,41.65920378,30.16237042,40.50912514,171.5073979,0.927712404,0.120061915,12.48088069
106.0184638,102.0793981,76.99377689,58.49186049,47.68743067,55.27012891,556.6450552,0.89467874,0.109386133,13.33086444
93.05302358,109.8310408,60.75094289,23.9048115,25.42610424,36.75792779,25.11104179,0.974268674,0.332553302,10.30812263
82.66076634,100.4215276,46.9620221,15.81863258,20.30189074,26.71362407,17.68966555,0.953861637,0.343424164,9.598085209
97.51046685,114.9938197,54.89205914,22.86325302,28.11072592,37.64263995,45.71714417,0.951345791,0.249271256,10.74667395
91.67861328,112.2198242,47.72823893,24.74604375,29.9479915,37.13588426,24.24880129,0.978481776,0.315610432,10.52862015
121.5367204,126.111416,90.95069928,44.795809,40.50645465,50.26772304,474.8768944,0.861934338,0.136429481,12.85629479
107.7116758,107.0351391,78.52248455,57.09437427,41.58769481,54.79593395,342.9885282,0.922986156,0.160271154,12.77438118
64.7281101,95.881538,42.5616062,13.47898068,26.23741065,24.08859872,13.22608942,0.977292552,0.43889054,9.372670872
112.8370975,115.0730212,91.75612585,28.53694618,22.67241679,36.67503402,80.29296978,0.921906572,0.194171784,11.32300071
101.4387103,112.7151699,59.77528554,22.53804563,28.94168619,27.85361664,12.44372213,0.987341418,0.411972514,9.94031415
80.69676625,95.43645685,50.86220481,16.57407907,21.36387388,26.58765604,19.32806923,0.961143239,0.335254853,9.78207298
107.7510261,105.3574952,71.57085575,30.73154872,20.98166119,34.30834695,46.24281681,0.95397821,0.226222832,11.06672341
95.12906992,106.6672922,57.45104094,32.60606756,36.30037122,33.29881409,20.9283777,0.989718867,0.334674969,10.86807495
75.98223257,98.20375296,50.10411126,26.92358949,30.26671486,28.04432484,36.07397193,0.972043676,0.286018309,10.74789481
134.958465,108.7976431,88.29590941,39.12324417,27.12614601,36.30893116,98.07899292,0.947719509,0.167774017,11.93318753
129.9534589,105.7795918,86.17094017,36.49332591,22.88006542,35.01785614,123.3453153,0.919682619,0.146490455,11.98550149
105.7504812,101.3738866,69.17540383,32.31484273,15.61523619,39.95328563,51.58977616,0.948049404,0.22281195,11.05973515
89.53581112,109.3048254,66.5784352,17.30615406,20.88810965,31.04057964,17.58556135,0.96821244,0.391257816,9.618721355
119.2318109,118.7395679,87.64840047,50.16069443,34.1544871,47.56697064,308.5744681,0.902344421,0.115830516,12.95590204
103.5952108,122.8349287,72.49673134,29.66772759,36.70752068,32.84650008,27.46457678,0.98562076,0.304507333,10.52688364
99.45936703,120.7532127,58.97088648,19.57245437,28.43162072,32.37863471,12.00807487,0.986682163,0.384511926,9.979838439
116.5321233,120.6296859,84.96440712,49.38031864,43.16371213,53.74481611,365.4541178,0.909176295,0.14484791,12.60448833
134.4131373,145.8433388,90.5265067,31.21832234,35.57655424,34.37434085,28.32327737,0.98437778,0.334692308,10.58568954
112.2930333,109.7340737,99.60037879,36.20018476,21.53966218,37.92325643,116.7897546,0.918332285,0.159504759,11.83220842
111.6408512,106.0098958,92.39078947,27.35061638,26.75622695,33.82052994,88.54182021,0.934018526,0.173590088,11.76575276
110.3985904,106.1410607,84.05562011,33.46200701,19.22409392,35.36488701,45.87400271,0.959860868,0.242181716,10.99998743
103.32093,98.36970934,76.33252522,36.10354873,26.87732043,48.91190907,143.5705237,0.924845656,0.17038837,12.14699554
88.39030136,102.3847016,58.41355822,15.77875629,24.94070789,27.71624168,13.39264292,0.980037795,0.393339815,9.423935007
98.78688227,99.82525587,90.25442103,44.32195575,25.18102751,43.97574695,42.39643262,0.979958431,0.254112309,10.98603206
78.35405603,93.21694581,41.60473686,19.60031231,24.18443249,26.99225211,13.98644484,0.978892591,0.435665278,9.473424371
115.0993809,131.0040873,76.21619757,27.44026594,32.34679408,40.33399697,40.72418113,0.972363538,0.289632013,10.81856558
102.1952205,99.07604222,80.82583311,34.57283769,22.01143209,38.77673271,62.39126049,0.956138794,0.217852852,11.22573196
111.522216,112.860516,82.62199313,44.97824253,39.55927765,47.96194866,464.6528131,0.858946478,0.132480579,12.86013053
115.880148,95.63387314,68.74643005,35.56623542,20.30478428,33.3248847,64.98719285,0.947294843,0.201504759,11.32276013
113.8180647,112.3662084,78.28986173,58.99439035,47.25464782,60.93037165,351.4279734,0.934520324,0.119328106,13.09646789
126.9458426,87.75146949,74.50207403,40.59516529,26.40968415,35.7741689,137.0065587,0.930611356,0.155882812,11.87052884
112.5741219,129.5102579,75.97612668,25.94746356,30.44090882,37.96876088,24.89606247,0.980663787,0.333853233,10.45811237
148.9357456,138.2574926,111.137058,45.12517775,36.01755698,51.89788726,501.2935817,0.843218161,0.0881832,12.95372992
105.132829,105.5930907,79.56623319,49.57708979,43.52182289,52.1640473,323.4768804,0.920896236,0.165814523,12.86236261
111.4314645,121.2877177,63.56072298,19.16147988,24.10881585,34.68747339,21.41458473,0.966745141,0.345653187,9.96194953
106.138831,96.2418017,71.0825135,58.46418209,45.45943047,49.64339199,399.269678,0.918363878,0.113915539,13.13350122
109.9895262,110.5801154,72.44885347,56.27020698,46.19178119,64.54453233,398.8681088,0.921106742,0.12541572,13.28963571
96.85125107,79.34527157,54.89525199,47.13916192,27.99499335,42.6374205,47.68910043,0.9802412,0.256621179,11.2248256
120.3320792,127.7242219,92.75644651,45.40270754,32.94994285,55.57145619,510.0961248,0.826353722,0.077011862,13.42019005
118.9104188,116.1776895,93.61881404,55.22008649,48.36625031,52.89516396,615.9511934,0.877716562,0.125851916,13.39740708
102.2110307,103.2610121,89.09374223,39.99785223,25.82098497,38.84418501,59.78525932,0.967254917,0.222544782,11.43860598
113.738628,107.7446557,84.1551179,37.75947394,27.21058491,49.98509139,47.09399085,0.976658096,0.2351985,11.35622841
132.1614818,137.5284719,77.06613831,40.04840431,39.84476493,23.91938865,21.95910612,0.99045563,0.429588737,10.08236726
110.1972734,102.1758668,65.37880509,52.32500305,36.72275172,50.83219754,346.0877043,0.902528784,0.155152659,12.62057122
142.1392312,127.4622212,92.93884793,47.9922329,46.51146595,50.89041045,425.3160799,0.901536309,0.136999981,12.75721614
94.22507031,82.39711719,57.52546875,45.80112657,25.80099034,39.68695718,50.09213518,0.975984123,0.254457072,11.0738741
127.8242762,130.6833496,73.61099064,42.43594885,41.86528009,21.87205246,18.39226962,0.992885256,0.426170009,10.0365109
106.4601823,113.574205,69.09241817,34.21564026,29.36889051,43.27739907,77.61509763,0.953339877,0.212307712,11.51288783
95.56468554,110.5731668,42.90699211,22.77861289,29.44065996,28.30176882,32.92099364,0.966422549,0.268799919,10.66355869
133.0961523,131.8925428,93.64345123,43.65589987,36.24258617,61.20323794,578.1621447,0.822486908,0.077909224,13.54605647
90.47209579,99.52484715,68.46370584,9.376353302,15.52417232,29.48841152,8.857355241,0.955121566,0.410801629,8.745367435
133.1164063,94.96666337,65.63094343,28.31603664,19.32304145,40.88682379,142.9933226,0.860850922,0.147575352,11.79449555
115.3042237,111.1808023,77.47429723,58.51423706,43.08891345,55.42911081,319.5390001,0.931360749,0.135645436,13.02346251
80.8508999,93.27645001,35.81014238,27.07907709,35.62007883,19.91553051,23.72137407,0.984458346,0.332905177,10.48266086
100.8577653,97.89030584,78.12212062,36.96869271,25.26366893,37.32649652,83.29931929,0.948319964,0.184079002,11.71597625
101.1806812,80.41868832,58.02144154,37.64382747,24.38902476,35.77491892,60.70084965,0.963347616,0.199733411,11.49489443
100.7180634,124.8549479,41.66515941,27.71174652,39.29775259,35.57696382,22.71372479,0.985845139,0.342395047,10.55661112
112.1107254,114.9336942,88.43010045,54.78846175,42.57266399,59.46380907,368.029395,0.917614104,0.137695125,12.9278887
71.18629681,89.9043628,36.40932391,12.59867192,23.64953649,23.93092835,21.24877241,0.953031157,0.338466327,9.78294494
121.9688559,130.9868341,69.17385166,36.2369307,39.09120425,43.23131636,25.10675926,0.989524546,0.380645187,10.74940465
119.3961391,94.35773873,80.59487553,56.62021009,42.95508406,45.49149493,133.505293,0.969830188,0.212256662,12.01917894
111.2725041,108.425159,71.16516869,51.38111461,39.34826599,53.20584811,341.2239369,0.909636112,0.134037289,12.93920899
146.2979864,130.9425066,97.98275748,36.79592369,33.78876761,49.25516635,400.4640101,0.842739577,0.100047751,12.88744473
130.3732182,98.8251896,82.33544636,42.97063369,30.14688387,40.31655954,205.4498421,0.914921532,0.117206802,12.5789854
125.9195491,130.7247634,91.07569372,41.31106346,30.85777013,58.8588148,484.7302559,0.812701683,0.095069166,13.21354099
98.00817627,112.3880353,62.21267842,20.32136368,27.1059938,32.20369048,18.91310033,0.9779197,0.338209599,10.13153656
116.5713824,124.7021057,77.21768005,45.68603333,39.13433291,57.77962848,250.343359,0.925298589,0.14851375,12.62597099
109.6008924,101.41665,82.57510265,42.47552731,22.30085311,40.22857666,44.18547431,0.975045791,0.254662433,11.05326799
97.34902791,111.223931,69.23108003,22.46556594,20.92846278,37.76630129,27.94873214,0.962573835,0.300980289,10.24242901
125.3483042,98.36360523,82.89431835,35.78672032,23.77523958,33.08553611,96.87046992,0.935166335,0.161424694,11.86976341
80.19328497,97.01600632,43.92926897,19.69854498,22.08847399,27.00460807,22.33866709,0.962576378,0.296482577,10.18446919
92.41415377,111.2724609,62.23854593,13.55805939,29.46985537,25.11586144,15.80703746,0.977868395,0.396315012,9.642384466
108.573758,104.2439364,78.86854893,59.18780128,50.44477973,54.59717407,438.0019763,0.921926102,0.137729904,13.23605454
107.4525078,120.813726,56.426111,28.69920037,33.87996302,31.35386046,42.63380654,0.972083995,0.255832638,11.07250976
64.95016741,81.60341996,40.25124362,16.36317718,25.22330947,23.10039573,12.88538814,0.979782127,0.406933427,9.610544501
140.5568053,131.6180723,104.85657,45.40013256,37.7373207,49.83946975,499.0553154,0.849805411,0.088476922,13.2647422
105.7136775,112.8951645,81.82055703,40.13130442,39.25249494,45.56984503,261.511686,0.911252184,0.150711446,12.64023669
104.3008483,114.8334327,63.33534858,32.36418974,32.69622303,36.44812857,28.51059397,0.982788927,0.305225024,10.66260243
82.33142036,94.43037583,36.77178552,21.69354433,28.77779771,22.98166954,9.623247985,0.989279657,0.452848222,9.465113038
108.0093199,102.5150827,85.39674632,34.16400547,22.09387959,40.73690177,68.05957845,0.952966794,0.201377339,11.4643637
68.6991656,83.6484375,37.07138428,13.10521325,22.09422232,22.32235945,13.77674286,0.968208702,0.363683593,9.580582307
85.21035938,99.48560938,50.22255469,15.5194862,24.54331081,27.0673219,10.44150877,0.981414023,0.422010973,9.470242747
115.8538614,95.42412717,66.94745253,31.75446277,20.6678948,34.32751417,97.94513118,0.912681773,0.176789614,11.61096041
102.5102255,105.807407,78.81214399,46.78425916,26.17400661,47.34058959,73.01758643,0.968815167,0.207521198,11.30677431
113.8890548,106.1080059,70.35970761,55.88009948,39.79389185,55.44601094,457.509281,0.891221331,0.137091812,12.87525592
70.90876173,85.51679767,39.86194219,19.64245253,25.38758699,23.4466729,17.4782579,0.97734783,0.363080789,10.02069054
106.0072129,97.32835426,74.09061971,44.26217038,28.67443247,43.51646572,108.8572516,0.952527439,0.184805556,11.97796858
109.698259,122.7717117,57.83264581,38.39248891,44.6157866,26.52548038,23.35786967,0.991863735,0.339601135,10.90690069
82.38859078,102.0313108,42.94871864,17.27920984,24.90269558,25.66990338,13.30635136,0.978279173,0.38506706,9.729933095
98.78997937,107.3004374,84.29521317,44.29643037,33.16885189,48.35467127,192.8168396,0.930893038,0.143412634,12.53456005
72.87222451,89.07818668,48.72438322,17.64210797,21.7730763,23.39961459,11.63474454,0.97988216,0.403156428,9.522062802
98.65514172,110.1562954,84.68424782,30.54223934,19.10902774,33.12805809,60.03704186,0.927632026,0.220325052,10.98660543
118.0560792,90.46361574,62.8881105,39.30038436,29.11990235,39.62966792,152.5511829,0.925627651,0.138909149,12.13073493
78.40117086,103.2581491,47.02620145,27.12145149,30.58461046,35.46152855,19.6092688,0.984545555,0.357787252,10.38804936
69.44268216,84.53336997,38.98949827,18.6127618,23.42390698,21.28545039,14.34028437,0.977049785,0.373920096,9.78293177
127.6806445,125.8709981,97.10033582,50.06202958,40.43344801,58.97976721,507.8815479,0.872101552,0.119203087,13.13820059
123.8984569,89.72810368,72.38487709,36.69629335,29.30161562,35.77270416,135.4000872,0.930189049,0.15509895,12.05875307
99.96304932,100.5735229,76.57408447,52.61015267,43.40119846,52.21501688,536.2905826,0.876184339,0.14458703,13.02141531
94.55917969,83.21773438,58.87471094,40.06708083,25.93284774,40.83466394,111.7464424,0.9414962,0.198710325,11.77332675
113.5560457,112.8370313,65.91639423,43.9208782,39.76853543,55.39316407,328.5077191,0.902897114,0.152658418,12.72860979
128.6366722,128.8441072,84.87649882,34.52109393,34.03076266,44.94184904,74.16786028,0.964258472,0.183862564,11.76143773
77.14922855,103.3414329,46.82313368,8.853729391,23.97250958,26.18061593,7.372556056,0.977908742,0.469877838,8.884369474
97.69203679,113.0084277,64.29639056,18.29142683,32.4158896,26.55378224,28.1456528,0.970370441,0.358156621,9.679004005
101.6326838,93.85402574,66.28025735,56.55232063,43.76573054,49.94171018,398.0519219,0.912980529,0.118790593,12.99428221
107.5789844,113.2359722,78.97000868,55.84147821,48.99616547,59.91318107,422.7401634,0.918790167,0.180243315,12.92563655
104.3074276,124.8195635,64.64885467,20.22112726,31.65387006,39.15916498,37.63901033,0.959208938,0.261455241,10.68566721
133.0922882,102.8957842,81.07505405,34.31839494,25.51289325,35.58779459,129.7121878,0.916627333,0.156774346,11.94093672
94.27484672,101.9826197,77.83164392,35.33012431,16.05906478,37.39596567,74.77623613,0.928279696,0.220879811,11.06957938
94.56586746,112.7705909,66.71929777,33.28481763,30.29682129,40.25704213,22.4029245,0.98690294,0.3575662,10.54141856
108.920435,92.13074402,63.51425662,48.2454212,29.39133415,46.41296652,90.40520635,0.965745504,0.219750966,11.84658836
110.5517274,126.6953687,83.85860686,25.17574847,23.29711079,41.0469541,30.0473919,0.968633828,0.280927494,10.58285072
117.6528098,117.4989172,87.46452851,55.8358525,49.83166137,55.83852967,528.0695395,0.899494881,0.152628621,13.19971522
80.73930507,96.4722861,50.29270886,14.32671053,22.13134941,27.35939729,11.9511501,0.97640957,0.389013733,9.379753604
101.3673577,107.2468882,79.54561706,40.57629925,22.16486446,39.22616283,66.38048017,0.958068065,0.218380871,11.37449334
95.30535714,92.90938515,69.4774858,49.57069103,36.4266706,50.64474623,163.6750017,0.952504244,0.143335361,12.47609477
90.7843165,91.16565708,73.21057896,37.38173212,22.12959515,35.27687034,58.75365167,0.960742996,0.227625795,11.23483342
127.2185207,88.45432881,76.0593881,39.44133407,29.26888357,33.48182375,195.0108656,0.906285214,0.128972637,12.25914301
99.46564579,96.42026349,70.91612702,40.80632383,28.10374512,46.71320801,88.047839,0.958741307,0.180231949,11.70883658
115.8152223,135.9961963,71.42310561,20.36802781,30.78812802,34.37883003,17.62750413,0.980859282,0.380463887,9.944885531
111.093471,107.2982701,86.99374615,56.53129556,44.62569902,51.28920651,446.6553499,0.905606183,0.126986974,12.96133354
110.2851407,112.2552032,84.25425572,48.41293648,41.23684797,45.26732449,439.8483237,0.879532539,0.132155852,13.0236249
92.2991417,91.69607404,72.03320313,36.39144873,23.0026882,39.20476353,44.28940928,0.972087254,0.251696113,11.14064946
128.3432854,134.4706343,95.10121834,35.36943745,32.00036376,47.47657441,113.5070039,0.945832382,0.215888313,11.46248605
98.0662157,96.52571047,88.35885099,42.24219336,23.48065378,37.17918432,45.59421648,0.974278203,0.255207669,11.04165253
90.8372425,95.7876086,84.38027256,38.63606547,20.79709328,39.59424039,66.57164635,0.955637031,0.230221782,11.13755528
91.17462416,87.07478424,77.56068172,44.68315719,27.669221,40.79389497,44.64312001,0.980253135,0.265980543,11.13728851
82.08342883,103.7061508,43.16692755,21.00549794,23.77209133,39.11807473,18.97056728,0.972650431,0.315744489,10.11396437
117.5917536,123.7627012,77.9512151,47.60856201,46.4376302,56.84270689,470.1323256,0.888565152,0.166487895,12.84161343
102.465989,108.8499556,68.53611506,46.51129083,36.32955381,54.50169109,227.4158176,0.929968988,0.182838716,12.48772034
88.37788297,104.1183176,52.4903367,21.12224638,23.73009291,28.32346289,20.25970648,0.971255574,0.341032394,10.1006906
141.4774968,136.7597308,91.45287651,36.826621,33.60297838,61.29266593,496.6801454,0.801069823,0.09322557,13.00872748
135.7809843,132.5019088,84.17831982,38.06505382,34.46021091,60.8897934,460.4121003,0.827156714,0.092080039,13.11573441
113.0828891,109.9045759,98.25009162,40.85613426,35.50854696,47.50923063,392.5593245,0.862800347,0.120204404,12.8950897
66.24417748,67.11986537,58.81876474,32.5549646,20.31731106,30.62145271,49.61416,0.958892538,0.275360185,10.65883812
95.60181641,99.50493164,81.35185547,48.80677528,38.10918416,49.976288,235.040592,0.933169364,0.164949417,12.55319023
68.0899224,84.26522301,41.40114653,16.55475308,29.33426695,22.51314124,16.05525871,0.98133923,0.38599188,9.848829298
109.8774959,125.1319032,64.0599948,23.73095944,30.4966536,31.22680702,16.01166809,0.985575026,0.4076456,10.01069969
111.1208311,97.68704044,63.86663767,33.83615104,26.20777557,36.56895455,109.1921052,0.923695917,0.168062196,11.84188324
87.0223868,101.4683602,56.31980409,27.14783925,28.77797373,37.87726398,37.56719845,0.971150779,0.278593577,10.8985237
97.13923478,106.9471974,54.97636633,20.93926702,26.88263673,26.79830498,13.04804199,0.985530521,0.388750119,9.943753605
117.9588508,121.4714627,89.64431424,46.03049569,37.80509972,53.39831019,347.9576822,0.896327625,0.134985649,12.73529855
96.47388483,110.2580855,60.97430486,34.62826257,36.60143174,37.07547367,25.94170554,0.988509184,0.331251872,10.81321527
105.8668073,119.4707649,73.44187196,27.78655506,27.48223548,40.74046133,43.49179208,0.966744351,0.264716265,10.98970438
99.15571385,104.0264323,89.00929841,42.9632524,19.97342631,41.23745638,60.8295248,0.962570323,0.261001275,11.04108623
119.0220509,93.86346726,72.49562872,38.83581395,21.62682334,36.98765211,91.40539314,0.941487854,0.173744348,11.67126079
105.8551545,83.67112967,57.97815194,39.63194893,24.7746798,32.49236203,64.6778086,0.959896849,0.235498566,11.29636744
136.8376194,134.4642018,98.46450014,41.36741671,37.7885432,59.83145035,650.3694012,0.798160472,0.075130278,13.53351939
63.53593915,92.10930907,37.73577598,19.34793759,32.20740573,23.16715433,25.88211033,0.974476414,0.406677329,9.985160464
80.48446627,86.76568889,66.95098021,43.81728904,34.98337331,42.7123812,278.0053126,0.901739973,0.159668175,12.35073341
120.995425,86.61103174,72.12741671,28.96035474,19.22676163,33.02211669,150.0942523,0.855975694,0.132194677,11.82778928
118.2288314,112.0249031,82.37744677,51.20964203,45.04929585,47.95668074,529.9131114,0.875084972,0.143861232,12.97836899
102.9466234,118.3094352,66.67793367,27.18861346,27.17190941,39.77761528,31.41959156,0.974765337,0.332319071,10.6479371
99.85461889,104.462801,81.73796158,33.70689488,19.61758797,41.13715412,98.60018355,0.92201892,0.162952893,11.65087527
110.3273531,126.3019859,80.84894274,24.23220335,28.28766405,37.05623801,15.69909482,0.986631608,0.366755774,10.28841442
88.58479895,104.8889033,61.75740521,10.35363723,18.46831874,32.19064714,23.09361813,0.9040576,0.330025406,9.43771136
132.1124372,98.06602348,77.28582365,40.44134923,30.85985556,41.86581106,194.0706366,0.917169285,0.135639716,12.29334314
130.8549396,129.8358597,99.16296533,50.01825596,46.87421909,56.1126674,554.4798991,0.87657393,0.126145225,13.09547974
115.8797257,113.8204309,92.65260781,50.80649252,43.99244654,47.8774274,727.9170735,0.827036244,0.109551949,13.49893762
120.8876411,128.8583984,92.16076079,47.82009388,45.09249589,49.81529496,358.0385239,0.912286972,0.161061334,12.88491977
120.3286321,119.4593613,101.1492325,41.68235035,22.16993946,43.7535558,61.95541418,0.963074022,0.184980923,11.59638808
122.3756921,106.1857522,69.7419177,35.80235323,31.50655044,34.16565673,210.1280639,0.892200252,0.124445232,12.40006801
119.9982244,123.9569311,98.67012675,50.27754632,43.43226429,55.56320486,302.9047644,0.928363473,0.161734116,12.60642233
66.83216442,82.3610026,36.60242069,20.38311017,25.36180788,21.28450263,6.167919232,0.992334892,0.503909503,9.323701108
97.79498782,109.5091011,73.33406047,34.94026145,15.49637114,40.9597725,46.73012854,0.948035928,0.225615713,10.8888003
109.5662966,131.1393595,78.65565099,24.72243373,29.64697232,41.3873173,16.75946582,0.984886913,0.390271902,9.994104499
111.5074304,102.857988,85.41800413,41.17161561,26.73723195,42.52139773,92.9908342,0.953454332,0.188284957,11.93402525
83.02899485,97.36260672,52.78935446,20.62549801,25.24438441,29.99886127,9.020024922,0.989419826,0.428268113,9.615235518
112.0673302,88.67519577,72.20473507,49.75714022,31.22739827,43.20726147,93.16369146,0.96713845,0.196248204,11.80230535
115.3658519,111.9262478,67.19348287,38.60803142,34.26116656,51.29637794,232.1381923,0.910297986,0.145953449,12.60716788
105.6395501,106.6108759,85.08305369,24.97057579,15.75925217,33.31918472,61.22895282,0.898016111,0.219439286,10.83317261
103.1913264,94.08321474,77.33733155,46.30359908,28.54270636,43.74238379,57.49420447,0.976643691,0.237282504,11.28115023
118.7989799,116.7702194,84.78398235,54.52270108,48.41582486,63.73513736,319.7688876,0.939315021,0.16842775,12.72355968
127.4738318,129.2383853,95.97381343,45.90158656,36.44070989,59.29339452,331.1683348,0.900465542,0.11598981,12.91234664
108.5711321,111.2666016,81.65308489,54.78386437,45.17449065,58.91921885,580.95538,0.878674342,0.085354504,13.67013404
101.0100658,91.96999178,71.02010691,41.39462542,26.71335591,40.41396094,137.3152614,0.931875956,0.137292296,12.23750299
102.3863243,120.3708308,61.96024907,23.14565632,26.24553784,39.85440985,23.4707603,0.976356486,0.337910982,10.18861915
96.73468598,112.3906174,61.3583662,14.61059643,21.09328646,34.07304797,25.90528063,0.939858885,0.312168322,9.874791173
93.21564627,92.42586827,72.47292698,45.09002008,28.1392809,45.27731266,63.04216963,0.974062396,0.227748247,11.09804691
72.27211475,88.06941,50.34716711,25.13488524,22.3761133,28.96598543,16.29598307,0.981496054,0.396906466,9.943578659
91.37459912,94.24300791,77.78508167,46.32575627,33.68970734,46.37570164,204.4502206,0.930826072,0.147693669,12.5328271
